validation,model,version,n_folds,R2_mean,R2_std,RMSE_mean,RMSE_std,MAE_mean,MAE_std,train_R2_mean,OOF_R2,OOF_RMSE,OOF_MAE
random_5fold,RandomForest,Tuned,5,0.6367880132428626,0.07179691597552249,131.34156829936484,20.40479310240689,72.40983581722273,5.351300840094806,0.9042423880107554,0.6304102414757096,132.8979941405055,72.40445147433182
random_5fold,RandomForest,Untuned,5,0.6129179892669531,0.08876964557020307,135.7014292530859,24.515566676795704,73.87840887697831,5.543586000261902,0.9460260485193362,0.6022147019536163,137.87414296381783,73.87269634511055
random_5fold,XGBoost,Tuned,5,0.6556971765982311,0.060296207341313586,127.83788595977171,18.07830642071489,72.25902465972658,5.158084130859014,0.9565433586714089,0.6512704737630377,129.09303814921478,72.25345970839356
random_5fold,XGBoost,Untuned,5,0.5880865766708399,0.10295026894572488,139.7901515982822,26.014371209650488,74.22596898831313,6.10332475631903,0.9914620381594815,0.5770615444749136,142.16642727039374,74.22033016388569
spatial_kmeans_leave_one_out,RandomForest,Tuned,4,0.15195247278465915,0.3679938045061879,145.76764822088933,91.19673590099231,95.21879003828974,55.58976780511051,0.8301307034445018,0.36628494042478044,174.02252902842363,96.56664851020662
spatial_kmeans_leave_one_out,RandomForest,Untuned,4,0.06250311529889502,0.44030156657405267,149.31721893879302,86.01651242020858,97.13850960910707,52.43504139822104,0.9447054468220831,0.3637757911155439,174.36670354018713,98.65375477433315
spatial_kmeans_leave_one_out,XGBoost,Tuned,4,0.16835589341165444,0.3497349589564951,143.048331114699,85.8758709202404,91.92792712716027,51.132442367956415,0.8617427838972007,0.402956491542496,168.91236875060227,93.44088939165219
spatial_kmeans_leave_one_out,XGBoost,Untuned,4,0.06246514491875915,0.44255333826398097,149.58579852619883,86.06402165269415,95.7109120680081,51.61567825176932,0.9925944675140274,0.3604333182801328,174.8241307288303,97.66177083122264
