validation,model,n_folds,R2_mean,R2_std,RMSE_mean,RMSE_std,MAE_mean,MAE_std,train_R2_mean
random_5fold,ElasticNet,5,0.41846364011166093,0.057538378789369335,166.4066435486435,18.96333701184523,103.86739991390564,4.801716308991346,0.48729292729196094
random_5fold,RandomForest,5,0.612139183069368,0.08782753601471474,135.86194292959527,24.495061648446153,74.09225005723698,5.701622161089944,0.945703365860299
random_5fold,XGBoost,5,0.5887710325404943,0.10699702035585999,139.60264726982578,26.54308677754974,73.2657655404548,5.028602267623321,0.9919365419631235
spatial_kmeans_leave_one_out,ElasticNet,4,-0.43984409638822286,0.5708748976137706,179.14628770959433,88.81059338159544,127.94452047859193,53.46100111324054,0.48002845787491566
spatial_kmeans_leave_one_out,RandomForest,4,0.11302926684403733,0.4014438348858224,148.3308910764614,86.92923711595847,98.83115841419824,55.27571895920015,0.9438291153542209
spatial_kmeans_leave_one_out,XGBoost,4,0.1054146798884901,0.4160282125658153,147.7159638049991,83.9093254031586,95.53372508861847,51.210249096965754,0.9919003127097004
